,prod_id,manf_product_description,probability,retailer_product_description,ret_prod_id
1530,2590,Cbv Ro Mask Pump 200ml Light Blonde,0.6463203463203463,Cbvery Volumising Dry Shampoo 250ml,210
1531,2590,Cbv Ro Mask Pump 200ml Light Blonde,0.634994734994735,Cbvery Silky Smooth Conditioner 900ml,106
1532,2591,Cbv Ro Mask Pump 200ml Red,0.644017094017094,Cbvery Colour Revitalise Shampoo 900 ml,84
1533,2591,Cbv Ro Mask Pump 200ml Red,0.6381766381766382,Cbvery Ultimate Hold Hairspray 250ml,103
1534,2591,Cbv Ro Mask Pump 200ml Red,0.6381766381766382,Cbvery Ultimate Hold Hairspray 400ml,325
1535,2591,Cbv Ro Mask Pump 200ml Red,0.6294620412267471,Cbvery Moisture Rich Shampoo 1.3ml,252
1536,2608,Cbv Inco Rinse Off Scrub 300ml,0.6309941520467836,Cbvery Moisture Rich Conditioner 1.3ml,295
1537,2608,Cbv Inco Rinse Off Scrub 300ml,0.6287405505634004,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
1538,2608,Cbv Inco Rinse Off Scrub 300ml,0.6259259259259259,Mexifiz  Intensive Body Lotion 400ml,780
1539,2608,Cbv Inco Rinse Off Scrub 300ml,0.6191183085919928,Cbvery Remoisturising Conditioner 900ml,94
1540,2644,Fiur Gum Stick Tin 75ml,0.8384578952353887,Fiur Texturising Fibre 75ml,341
1541,2644,Fiur Gum Stick Tin 75ml,0.8207971014492753,Fiur Men Mattifying Putty 75ml,347
1542,2644,Fiur Gum Stick Tin 75ml,0.6979699488491048,Fiur Radiating Tropical Oil 50ml,96
1543,2644,Fiur Gum Stick Tin 75ml,0.6739749783228044,Fiur Volume Addiction Conditioner 250ml,53
